region,representative_location,latitude,longitude,weather_date,weather_code,temperature_max_c,temperature_min_c,temperature_mean_c,precipitation_mm,precipitation_hours,wind_speed_max_kmh,wind_gust_max_kmh,is_rain_day,is_heavy_rain_day,rain_category
"Canterbury","Christchurch",-43.5321,172.6362,2025-03-22 00:00:00.000,3,19.5,13.3,15.7,0,0,18.5,38.5,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-03-26 00:00:00.000,3,17.5,13.1,14.8,0,0,18.1,40.7,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-03-30 00:00:00.000,3,19.7,10.8,14.5,0,0,22.2,47.9,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-03-31 00:00:00.000,3,16.6,12.4,14.6,0,0,21.8,47.9,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-04-01 00:00:00.000,3,18,11.5,14.6,0,0,15.6,33.1,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-04-06 00:00:00.000,3,17.7,11.6,14.6,0,0,19.1,37.8,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-04-07 00:00:00.000,3,20.8,10.3,15.3,0,0,19.3,41.4,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-04-11 00:00:00.000,3,19.5,6.7,13.3,0,0,11.7,22.7,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-04-13 00:00:00.000,3,16.2,11,13.6,0,0,24.4,51.8,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-04-22 00:00:00.000,3,14.5,7.7,11.4,0,0,16.1,34.6,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-04-24 00:00:00.000,3,13.1,5.5,9.4,0,0,12.8,29.5,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-04-27 00:00:00.000,3,18.8,8.9,13.2,0,0,10.9,20.5,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-04-28 00:00:00.000,3,21.4,9.2,14.4,0,0,13.5,28.1,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-05-03 00:00:00.000,3,15,5,10.2,0,0,17.6,36.7,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-05-04 00:00:00.000,3,12.2,7.5,10.2,0,0,14.8,33.1,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-05-05 00:00:00.000,3,13.3,5.9,9.3,0,0,13.4,24.5,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-05-08 00:00:00.000,3,19.2,11.5,15.5,0,0,23.3,49.7,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-05-11 00:00:00.000,3,14.2,8.7,11.3,0,0,17.8,36.4,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-05-12 00:00:00.000,3,14.3,6.2,10.5,0,0,11.9,23,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-05-13 00:00:00.000,3,18.6,7.2,12,0,0,26.5,52.6,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-05-15 00:00:00.000,3,16.8,6.3,11.1,0,0,13.1,24.8,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-05-20 00:00:00.000,3,13.9,3.8,9.1,0,0,14.5,32,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-05-21 00:00:00.000,3,12.2,5.3,9.2,0,0,11.2,25.6,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-05-22 00:00:00.000,3,13.9,3.8,8.4,0,0,6,13.7,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-05-24 00:00:00.000,3,13.9,6,9.8,0,0,12,23,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-05-25 00:00:00.000,3,17.1,7,12.6,0,0,23.9,48.2,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-05-27 00:00:00.000,3,13.5,7.8,10.5,0,0,14.5,29.5,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-05-30 00:00:00.000,3,11,5.7,8.3,0,0,21.3,60.8,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-06-01 00:00:00.000,3,11.7,4.3,8.3,0,0,16.1,30.2,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-06-02 00:00:00.000,3,15.8,4.1,9.2,0,0,7.5,17.6,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-06-03 00:00:00.000,3,14.2,6.1,9.7,0,0,13.6,25.2,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-06-15 00:00:00.000,3,9.4,3.3,5.6,0,0,6.4,14.4,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-06-16 00:00:00.000,3,10.5,1.2,4.9,0,0,8,15.5,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-06-17 00:00:00.000,3,10.4,2.6,6.9,0,0,17.5,37.1,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-06-18 00:00:00.000,3,8.8,2.9,5.6,0,0,16.3,29.9,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-06-23 00:00:00.000,3,10.9,4.5,7.4,0,0,17.8,38.2,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-06-24 00:00:00.000,3,11.3,4.5,7.4,0,0,18.5,38.9,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-06-25 00:00:00.000,3,15.9,4.5,10.7,0,0,33.3,64.1,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-06-30 00:00:00.000,3,9.2,4.3,6.7,0,0,20.2,38.2,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-07-02 00:00:00.000,3,9.5,1.2,5.4,0,0,9.1,16.6,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-07-06 00:00:00.000,3,9,5,6.7,0,0,4.3,12.2,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-07-07 00:00:00.000,3,8.3,1.8,5.2,0,0,8.9,17.6,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-07-12 00:00:00.000,3,15.4,10.1,12.1,0,0,33.5,80.3,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-07-13 00:00:00.000,3,13.8,7.7,10.6,0,0,21.7,41.4,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-07-14 00:00:00.000,3,13.6,6.7,10.1,0,0,11.1,23.8,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-07-15 00:00:00.000,3,12.8,3.1,7.4,0,0,14.6,26.6,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-07-18 00:00:00.000,3,9.8,2.7,6.3,0,0,15.3,32.4,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-07-20 00:00:00.000,3,10.9,0.9,4.8,0,0,11.1,23.8,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-07-21 00:00:00.000,3,10.3,-0.2,4,0,0,4.6,10.8,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-07-22 00:00:00.000,3,11,2.2,5.6,0,0,10.3,19.8,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-07-23 00:00:00.000,3,9.1,1.4,5,0,0,12.3,22,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-07-25 00:00:00.000,3,11.9,2.3,6.3,0,0,10.1,21.2,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-07-26 00:00:00.000,3,13.4,1.8,6.6,0,0,6.3,12.6,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-07-27 00:00:00.000,3,13.3,1.9,6.7,0,0,8.7,18.7,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-07-28 00:00:00.000,3,13.9,4.3,8.4,0,0,17.1,31.7,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-07-29 00:00:00.000,3,14,10.2,12,0,0,24.2,47.9,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-08-04 00:00:00.000,3,8.7,0.4,4.9,0,0,13.1,25.2,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-08-05 00:00:00.000,3,10.7,6,8.3,0,0,26.4,54,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-08-06 00:00:00.000,3,11,6.1,8.5,0,0,21.3,41.4,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-08-07 00:00:00.000,3,15.9,3.2,9.9,0,0,18.9,38.5,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-08-13 00:00:00.000,3,8.3,0.4,4.5,0,0,9.1,23,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-08-14 00:00:00.000,3,10.7,-0.2,4.8,0,0,8.5,19.8,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-08-15 00:00:00.000,3,14.1,3.3,8.1,0,0,12.5,23.4,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-08-16 00:00:00.000,3,14.9,4.7,9.6,0,0,16,33.5,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-08-17 00:00:00.000,3,14.3,4.1,8.6,0,0,10.2,20.2,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-08-22 00:00:00.000,3,11.5,1,5.9,0,0,7,15.5,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-08-24 00:00:00.000,3,12.2,3.5,7.4,0,0,13.1,30.2,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-08-25 00:00:00.000,3,10.7,3.4,6,0,0,9.4,24.1,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-08-26 00:00:00.000,3,10.2,3.7,7,0,0,17.5,36.7,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-08-27 00:00:00.000,3,14.8,4.9,9.1,0,0,9.9,23.4,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-09-04 00:00:00.000,3,17.3,4.8,10.8,0,0,18,41.4,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-09-09 00:00:00.000,3,15.5,3.2,9.7,0,0,18.5,39.6,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-09-11 00:00:00.000,3,11.4,1.6,6.5,0,0,12.8,28.1,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-09-12 00:00:00.000,3,13.2,2.2,7.2,0,0,17.5,39.2,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-09-15 00:00:00.000,3,17.7,5.1,11.7,0,0,25.9,52.2,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-09-16 00:00:00.000,3,14.9,8.8,12.3,0,0,22.2,48.2,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-09-20 00:00:00.000,3,17.2,5.2,11.2,0,0,22.3,44.6,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-09-22 00:00:00.000,3,19.5,7.8,13.5,0,0,22.2,43.2,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-09-23 00:00:00.000,3,18,9.2,12.7,0,0,20.9,43.2,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-09-24 00:00:00.000,3,16.3,8.5,11.6,0,0,14.5,34.2,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-09-27 00:00:00.000,3,15.8,3.7,10,0,0,19.7,45.7,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-09-28 00:00:00.000,3,21.1,10.3,15.5,0,0,21.7,49.7,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-09-30 00:00:00.000,3,16.2,6.6,10.8,0,0,29.5,62.6,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-10-08 00:00:00.000,3,17.9,8.9,13.1,0,0,24.2,52.2,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-10-11 00:00:00.000,3,24.3,12.6,17.8,0,0,25.9,55.1,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-10-12 00:00:00.000,3,22.5,13.2,17.3,0,0,26.3,58.3,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-10-14 00:00:00.000,3,13,8.3,10.5,0,0,17.7,33.8,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-10-15 00:00:00.000,3,15.9,8.4,12.1,0,0,14.8,29.5,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-10-17 00:00:00.000,3,18.8,7.9,13.4,0,0,20,40.3,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-10-22 00:00:00.000,3,19.2,8.5,14,0,0,27.8,61.6,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-10-24 00:00:00.000,3,18.3,6.3,11.9,0,0,24.7,55.1,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-10-25 00:00:00.000,3,21,9.2,14.2,0,0,26.7,56.2,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-10-26 00:00:00.000,3,18.4,9.2,13.5,0,0,26.4,58.7,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-10-29 00:00:00.000,3,15.3,4.1,9.3,0,0,22.9,46.4,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-11-02 00:00:00.000,3,15.9,6.9,11.4,0,0,14.7,36.4,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-11-04 00:00:00.000,3,27.3,11.5,17.5,0,0,19.1,44.3,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-11-05 00:00:00.000,3,15.9,10.8,13.1,0,0,23.5,53.3,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-11-07 00:00:00.000,3,19.1,10.1,14.7,0,0,20.1,46.4,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-11-08 00:00:00.000,3,23.3,10.5,16.6,0,0,15.1,37.4,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-11-09 00:00:00.000,3,19.6,11.3,14.7,0,0,19.5,42.5,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-11-10 00:00:00.000,3,24.9,11.8,18.4,0,0,25.5,54.7,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-11-17 00:00:00.000,3,24.2,11.5,17.8,0,0,19.2,37.8,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-11-18 00:00:00.000,3,24.1,15.9,20.4,0,0,25.8,58.3,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-11-21 00:00:00.000,3,28.9,12.5,18.7,0,0,23.4,47.9,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-11-28 00:00:00.000,3,25.8,12.7,18.7,0,0,27.7,60.5,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-11-29 00:00:00.000,3,25.6,11.1,18.5,0,0,27.1,59.4,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-12-04 00:00:00.000,3,18.7,9.7,14.4,0,0,18.3,41.8,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-12-05 00:00:00.000,3,27.2,11.9,19,0,0,35.1,73.8,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-12-07 00:00:00.000,3,28.2,14.4,21.7,0,0,28.8,63.7,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-12-09 00:00:00.000,3,23.4,13.4,18.2,0,0,18.2,42.5,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-12-10 00:00:00.000,3,27.6,16.1,20.6,0,0,16.4,42.1,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-12-13 00:00:00.000,3,17.2,10.7,14.4,0,0,21.5,48.6,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-12-14 00:00:00.000,3,20.9,13.6,17.2,0,0,21.4,49.7,False,False,"Dry"
"Canterbury","Christchurch",-43.5321,172.6362,2025-12-29 00:00:00.000,3,18.1,11.1,15.1,0,0,19.1,45.4,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-01-02 00:00:00.000,3,22.4,12.1,18.1,0,0,21.6,45,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-01-03 00:00:00.000,3,21.5,15.5,18.7,0,0,18.3,39.6,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-01-04 00:00:00.000,3,26.1,15.9,21,0,0,23.2,48.2,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-01-09 00:00:00.000,3,28.2,16.1,21.9,0,0,20.5,42.8,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-01-11 00:00:00.000,3,27.5,17.4,22.6,0,0,20,42.8,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-01-12 00:00:00.000,3,26.8,18.2,22,0,0,23.2,43.2,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-01-14 00:00:00.000,3,32.8,17.7,25.1,0,0,23.4,47.2,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-01-18 00:00:00.000,3,25.9,18.9,22.5,0,0,15.6,36.4,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-01-19 00:00:00.000,3,28.5,17.7,23.6,0,0,21.5,43.6,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-02-01 00:00:00.000,3,22.4,14.4,18.8,0,0,13.7,32.8,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-02-02 00:00:00.000,3,26.1,16.4,21,0,0,31.4,56.2,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-02-06 00:00:00.000,3,24.8,14.4,19.9,0,0,12,28.8,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-02-08 00:00:00.000,3,25.4,16.4,21.3,0,0,14.4,32.8,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-02-15 00:00:00.000,3,26.7,16,21.2,0,0,15.5,33.8,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-02-16 00:00:00.000,3,25.7,17.2,20.8,0,0,17.9,38.9,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-02-17 00:00:00.000,3,23.6,16.1,20.3,0,0,14.8,33.8,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-02-22 00:00:00.000,3,21.7,12.5,17.9,0,0,18.9,40.7,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-02-24 00:00:00.000,3,26.9,14.7,21.5,0,0,24.7,46.1,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-02-25 00:00:00.000,3,27,18.6,21.9,0,0,24.6,50,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-03-02 00:00:00.000,3,23.4,11.1,17.6,0,0,18.7,32.8,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-03-06 00:00:00.000,3,19.8,11.8,15.2,0,0,21.3,43.6,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-03-07 00:00:00.000,3,22.6,8.8,15.7,0,0,19.3,32.8,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-03-09 00:00:00.000,3,24,13,17.5,0,0,26.7,51.5,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-03-10 00:00:00.000,3,19.5,10.8,15.4,0,0,18.5,35.6,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-03-11 00:00:00.000,3,25.5,14.6,19.5,0,0,22.8,45,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-03-17 00:00:00.000,3,22,7.9,14.9,0,0,18.4,37.8,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-03-21 00:00:00.000,3,18.2,9,13.5,0,0,13.7,29.5,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-03-22 00:00:00.000,3,18.8,6.5,13.5,0,0,13.2,31.3,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-03-24 00:00:00.000,3,20.7,11.4,16,0,0,12.8,27.4,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-03-25 00:00:00.000,3,24.7,14,18.5,0,0,25.8,47.5,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-03-26 00:00:00.000,3,26.7,15.4,19.7,0,0,27.1,51.5,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-03-27 00:00:00.000,3,27.2,14.1,19.8,0,0,26.4,50.4,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-03-28 00:00:00.000,3,23,12.6,17.7,0,0,24.6,46.4,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-03-31 00:00:00.000,3,19.3,11.4,14.4,0,0,25.6,51.8,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-04-01 00:00:00.000,3,18.8,10.5,14.2,0,0,15.5,33.8,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-04-02 00:00:00.000,3,18.6,9.2,14.2,0,0,13.6,29.5,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-04-03 00:00:00.000,3,22.5,13.5,17.8,0,0,24.2,42.1,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-04-07 00:00:00.000,3,17.6,10.6,13.7,0,0,12.4,28.1,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-04-10 00:00:00.000,3,25.8,14.9,20,0,0,20.3,40,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-04-11 00:00:00.000,3,25,18.1,20.7,0,0,27.6,54.4,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-04-18 00:00:00.000,3,21.5,12,15.9,0,0,22.2,40,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-04-19 00:00:00.000,3,22.2,10.2,16.1,0,0,23.7,46.4,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-04-23 00:00:00.000,3,17.2,8.9,12.6,0,0,14.3,28.1,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-04-24 00:00:00.000,3,19.7,7.5,12.9,0,0,19,39.6,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-04-25 00:00:00.000,3,20.3,8.1,14.4,0,0,21,40.7,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-04-29 00:00:00.000,3,17.1,4.9,11.1,0,0,13.4,29.9,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-04-30 00:00:00.000,3,17.3,7,11.6,0,0,12.3,27,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-05-02 00:00:00.000,3,17.5,9.3,13,0,0,23.2,45.4,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-05-03 00:00:00.000,3,17.7,8.6,12.2,0,0,18.8,38.5,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-05-08 00:00:00.000,3,15,6.2,9.9,0,0,13.1,23,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-05-10 00:00:00.000,3,12.9,7.4,9.6,0,0,26.4,51.5,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-05-11 00:00:00.000,3,12.9,6.5,10,0,0,25.4,49.3,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-05-13 00:00:00.000,3,16.4,4.9,10,0,0,15.5,31.7,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-05-14 00:00:00.000,3,14.4,4.8,9.9,0,0,13.5,25.9,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-05-24 00:00:00.000,3,13.8,6.6,10.1,0,0,15.1,30.2,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-05-25 00:00:00.000,3,16.1,7.1,11.5,0,0,21.4,38.9,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-05-28 00:00:00.000,3,15.8,7.4,10.9,0,0,16,29.2,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-05-31 00:00:00.000,3,18,9.1,13.7,0,0,27.4,50.8,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-06-01 00:00:00.000,3,20.6,10.7,15.1,0,0,36,65.2,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-06-03 00:00:00.000,3,17.7,7.9,13.4,0,0,40.9,72.4,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-06-04 00:00:00.000,3,12.4,8.9,10.4,0,0,20.2,38.9,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-06-05 00:00:00.000,3,13.2,6.1,10.5,0,0,16,27.7,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-06-06 00:00:00.000,3,15.1,2.2,9,0,0,13.1,22.7,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-06-08 00:00:00.000,3,15.7,7.8,10.9,0,0,14.6,31,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-06-11 00:00:00.000,3,15.9,7.7,11.9,0,0,24.5,45.7,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-06-12 00:00:00.000,3,13.3,4.3,8.1,0,0,11.1,18.7,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-06-13 00:00:00.000,3,12.4,4.5,8.2,0,0,14.2,28.4,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-06-16 00:00:00.000,3,17,10.4,12.9,0,0,17.4,32.4,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-06-22 00:00:00.000,3,12.4,3,7.6,0,0,14.3,28.8,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-06-24 00:00:00.000,3,12.7,5.7,8.7,0,0,14.3,24.1,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-06-30 00:00:00.000,3,13.7,4,8.2,0,0,16.1,28.1,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-07-03 00:00:00.000,3,11.7,4.5,8,0,0,26.1,51.5,False,False,"Dry"
"Hawke's Bay","Napier",-39.4928,176.912,2024-07-05 00:00:00.000,3,12.4,5.9,8.1,0,0,17.8,30.2,False,False,"Dry"
